,Unnamed: 0,text,created,re,fav,followC,sn,pic,polarity,subjectivity,analyzer,atCompany,inReply,textClean,week,year,ats,pounds,links,sent
0,0,Should we get one Side... or 7? https://t.co/x6pbRCWFSc,16,349,1284,818206,0,1,0.0,0.0,0.0,0.0,0.0,"['get', 'on', 'sid', 'httpstcoxpbrcwfsc']",15.0,2018.0,0,0,1,0.2777404124396179
1,1,@Logansnyder8209 A conquering carnivore should dress for the part. DM us your mailing address &amp; we will send you your very own #MeatSweats.,13,0,0,818206,0,0,0.78,1.0,0.0,0.0,1.0,"['logansnyd', 'conqu', 'carn', 'dress', 'part', 'dm', 'us', 'mail', 'address', 'amp', 'send', 'meatsw']",15.0,2018.0,1,1,0,-0.07383467149471588
2,2,@Thee_Coach_B We do. Do you need a gyro? https://t.co/0NV1uFZiZs,12,0,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['theecoachb', 'nee', 'gyro', 'httpstconvufzizs']",15.0,2018.0,1,0,1,0.07850194123272054
3,3,@chandra_hall Soon. Very soon.,12,0,0,818206,0,0,0.2,0.3,0.0,0.0,1.0,"['chandrahal', 'soon', 'soon']",15.0,2018.0,1,0,0,-0.12125758141720874
4,4,@leelee1437 You can sign up to receive offers via email here: https://t.co/jtWKq2rLHs,12,0,0,818206,0,0,0.1,0.0,0.0,0.0,1.0,"['leel', 'sign', 'receiv', 'off', 'via', 'email', 'httpstcojtwkqrlhs']",15.0,2018.0,1,0,1,-0.10037012978191598
5,5,@AngeliqueRahme Thanks!,12,0,0,818206,0,0,0.25,0.2,0.4926,0.0,1.0,"['angeliquerahm', 'thank']",15.0,2018.0,1,0,0,-0.07150837819972496
6,6,@SubrKev Here you go: https://t.co/0NV1uFZiZs,12,1,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['subrkev', 'go', 'httpstconvufzizs']",15.0,2018.0,1,0,1,0.9996379262258259
7,7,@TheGlenClark Thanks. Glad you like it!,12,0,0,818206,0,0,0.4125,0.6,0.8268,0.0,1.0,"['theglenclark', 'thank', 'glad', 'lik']",15.0,2018.0,1,0,0,-0.099647473027451
8,8,@ryandisdier See you in 55 followers Ryan.,12,17,75,818206,0,0,0.0,0.0,0.0,0.0,0.0,"['ryandisdy', 'see', 'follow', 'ryan']",15.0,2018.0,1,0,0,-0.09206127009036455
9,9,@KevJourno The Traditional Greek Gyro will be staying on our menu.,20,0,1,818206,0,0,0.0,0.375,0.0,0.0,1.0,"['kevjourno', 'tradit', 'greek', 'gyro', 'stay', 'menu']",15.0,2018.0,1,0,0,-0.07883338759438924
10,10,@DYNO360 Thanks! Glad you like it.,19,0,0,818206,0,0,0.375,0.6,0.8268,0.0,1.0,"['dyno', 'thank', 'glad', 'lik']",15.0,2018.0,1,0,0,0.14004284862281882
11,11,@hornp 👍,19,0,0,818206,0,0,0.0,0.0,0.0,0.0,1.0,['hornp'],15.0,2018.0,1,0,0,-0.21849900142878625
12,12,@GiantMetalJesus Yes.,19,0,7,818206,0,0,0.0,0.0,0.4019,0.0,1.0,"['giantmetaljes', 'ye']",15.0,2018.0,1,0,0,-0.053606295074862434
13,13,@EthGarc THANK YOU.,18,0,1,818206,0,0,0.0,0.0,0.4995,0.0,1.0,"['ethgarc', 'thank']",15.0,2018.0,1,0,0,-0.09463782490117978
14,14,@deltagirl2 We do. https://t.co/9mj8Ttt1tJ,18,0,0,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['deltagirl', 'httpstcomjttttj']",15.0,2018.0,1,0,1,-0.09957731147967411
15,15,@GarzaAnthony Awesome. Enjoy!,17,0,0,818206,0,0,0.75,0.75,0.8221,0.0,1.0,"['garzaanthony', 'awesom', 'enjoy']",15.0,2018.0,1,0,0,-0.08895344975304381
16,16,@lattrellGolden Thanks! What did you get?,17,0,1,818206,0,0,0.25,0.2,0.4926,0.0,1.0,"['lattrellgold', 'thank', 'get']",15.0,2018.0,1,0,0,-0.11734343552494958
17,17,@Logansnyder8209 You have our fear and our respect.,16,0,0,818206,0,0,0.0,0.0,-0.0258,0.0,1.0,"['logansnyd', 'fear', 'respect']",15.0,2018.0,1,0,0,-0.09413910314272333
18,18,@Wildstyle04 It's our new gyros.,19,1,19,818206,0,0,0.13636363636363635,0.4545454545454545,0.0,0.0,1.0,"['wildstyl', 'new', 'gyro']",15.0,2018.0,1,0,0,-0.10407622085124818
19,19,@JesMatthews25 Please send us a DM &amp; we will see what we can do.,16,0,1,818206,0,0,0.0,0.0,0.3182,0.0,1.0,"['jesmatthew', 'pleas', 'send', 'us', 'dm', 'amp', 'see']",15.0,2018.0,1,0,0,-0.1012077918346306
20,20,Jojo. Gyro. Mozzarella. https://t.co/FG209jFaFj,16,4950,12972,818206,0,1,0.0,0.0,0.0,0.0,0.0,"['jojo', 'gyro', 'mozzarell', 'httpstcofgjfafj']",15.0,2018.0,0,0,1,1.8671281321605568
21,21,@KevJourno Glad to hear it Kevin. Enjoy!,15,0,1,818206,0,0,0.5,0.75,0.7574,0.0,1.0,"['kevjourno', 'glad', 'hear', 'kevin', 'enjoy']",15.0,2018.0,1,0,0,-0.0970086006220856
22,22,@rikki_lee7 Sure do. https://t.co/tfWxwsESjK,15,0,8,818206,0,0,0.5,0.8888888888888888,0.3182,0.0,1.0,"['rikkil', 'sur', 'httpstcotfwxwsesjk']",15.0,2018.0,1,0,1,0.3589157754900715
23,23,@pretendfarmer4 You know what to do.,15,0,0,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['pretendfarm', 'know']",15.0,2018.0,1,0,0,-0.07677440155015972
24,24,@anthonybartoli We're here for you.,14,0,0,818206,0,0,0.0,0.0,0.0,0.0,1.0,['anthonybartol'],15.0,2018.0,1,0,0,-0.07064873976754094
25,25,@ryandisdier  https://t.co/mfLJeVY7bB,0,0,16,818206,0,1,0.0,0.0,0.0,0.0,1.0,"['ryandisdy', 'httpstcomfljevybb']",15.0,2018.0,1,0,1,0.40613654610520145
26,26,@D50Orginal Did you conquer the mountain?,0,0,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['dorgin', 'conqu', 'mountain']",15.0,2018.0,1,0,0,-0.0736790671145524
27,27,RT @ryandisdier: If I hit 5000 followers by the draft I'll eat Arby's for dinner for an entire week.,0,210,0,818206,0,0,0.0,0.625,0.0,0.0,0.0,"['rt', 'ryandisdy', 'hit', 'follow', 'draft', 'il', 'eat', 'arby', 'din', 'entir', 'week']",15.0,2018.0,1,0,0,-0.05086685255776112
28,28,@ryandisdier Deal.,0,7,127,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['ryandisdy', 'deal']",15.0,2018.0,1,0,0,-0.10568760032013583
29,29,@AmeenKnows  https://t.co/cNh9F8i8m0,0,0,0,818206,0,1,0.0,0.0,0.0,0.0,1.0,"['ameenknow', 'httpstcocnhfim']",15.0,2018.0,1,0,1,0.08217302928620793
30,30,@Combatkim9Kg Happy to hear that! Thanks for dining with us!,0,1,1,818206,0,0,0.625,0.6,0.8011,0.0,1.0,"['combatkimkg', 'happy', 'hear', 'thank', 'din', 'us']",15.0,2018.0,1,0,0,-0.09813872937003373
31,31,@badsandwich @BmoreSoundstage This is a good tweet.,0,0,10,818206,0,0,0.7,0.6000000000000001,0.4404,0.0,1.0,"['badsandwich', 'bmoresoundst', 'good', 'tweet']",14.0,2018.0,1,0,0,-0.0846632717705143
32,32,@zfcamaro You've done well Dad.,0,0,0,818206,0,0,0.0,0.0,0.2732,0.0,1.0,"['zfcamaro', 'youv', 'don', 'wel', 'dad']",14.0,2018.0,1,0,0,-0.1354394893032613
33,33,You're killing us Smalls https://t.co/Cz8TAO17h5,18,336,2453,818206,0,1,0.0,0.0,-0.6597,0.0,0.0,"['yo', 'kil', 'us', 'smal', 'httpstcocztaoh']",14.0,2018.0,0,0,1,0.1740954236137432
34,34,Can't wait to not see more of our favorite student https://t.co/33ijEdIrS7,16,3131,11463,818206,0,1,0.5,0.75,0.5046,0.0,0.0,"['cant', 'wait', 'see', 'favorit', 'stud', 'httpstcoijedirs']",14.0,2018.0,0,0,1,0.22712721067363242
35,35,@YourWaifuIsTrsh Yes,23,0,120,818206,0,0,0.0,0.0,0.4019,0.0,1.0,"['yourwaifuistrsh', 'ye']",14.0,2018.0,1,0,0,0.04053646052656408
36,36,@AngeliqueNade It's time.,23,0,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['angeliquenad', 'tim']",14.0,2018.0,1,0,0,-0.12686567222253545
37,37,@ne1here73 Thanks!,23,0,0,818206,0,0,0.25,0.2,0.4926,0.0,1.0,"['neh', 'thank']",14.0,2018.0,1,0,0,0.14923365409887537
38,38,You may have seen this coming https://t.co/2jJk25fiPj,16,9019,24059,818206,0,1,0.0,0.0,0.0,0.0,0.0,"['may', 'seen', 'com', 'httpstcojjkfipj']",14.0,2018.0,0,0,1,0.34547456733860965
39,39,@UMBCAthletics Like watching Yugi vs Kaiba in episode one...,20,42,334,818206,0,0,0.0,0.0,0.3612,0.0,1.0,"['umbcathlet', 'lik', 'watch', 'yug', 'vs', 'kaib', 'episod', 'on']",14.0,2018.0,1,0,0,-0.05599238726540173
40,40,RT @FUNimation: @Arbys Well played. 👍 https://t.co/VTW0K7UPAV,16,115,0,818206,0,1,0.0,0.0,0.5423,0.0,0.0,"['rt', 'funim', 'arby', 'wel', 'play', 'httpstcovtwkupav']",14.0,2018.0,1,0,1,0.3088847871651157
41,41,All hail the Game King https://t.co/UmOgquQcx2,16,7059,27193,818206,0,1,-0.4,0.4,0.0772,0.0,0.0,"['hail', 'gam', 'king', 'httpstcoumogquqcx']",14.0,2018.0,0,0,1,0.2503735013079869
42,42,RT @darrenrovell: When Tiger Woods won the Masters in 1997 he ate Arby's every day of that week.The brand capitalizing on that story to…,20,321,0,818206,0,0,0.0,0.0,0.5719,0.0,0.0,"['rt', 'darrenrovel', 'tig', 'wood', 'mast', 'at', 'arby', 'every', 'day', 'weekth', 'brand', 'capit', 'story']",14.0,2018.0,1,0,0,-0.1247181665922254
43,43,See You Space Cowboy... https://t.co/AUCoBNVJLn,16,2419,10386,818206,0,1,0.0,0.0,0.0,0.0,0.0,"['see', 'spac', 'cowboy', 'httpstcoaucobnvjln']",14.0,2018.0,0,0,1,0.10167081843045007
44,44,He's gonna hit 'em where it counts https://t.co/CNmfm3og91,15,1441,12854,818206,0,1,0.0,0.0,0.0,0.0,0.0,"['hes', 'gon', 'na', 'hit', 'em', 'count', 'httpstcocnmfmog']",13.0,2018.0,0,0,1,0.37067986620279925
45,45,@slinnemann714 @WarbyParker Same.,19,0,10,818206,0,0,0.0,0.125,0.0,0.0,1.0,"['slinneman', 'warbypark']",13.0,2018.0,1,0,0,-0.15419460822538406
46,46,@macymilledge @LexiLee67 @WarbyParker A collaboration no one thought was possible or necessary.,19,3,6,818206,0,0,0.0,1.0,-0.29600000000000004,0.0,1.0,"['macymilledg', 'lexil', 'warbypark', 'collab', 'on', 'thought', 'poss', 'necess']",13.0,2018.0,1,0,0,-0.11133053845705818
47,47,Seeing is believing. @WarbyParker and @Arbys. Tomorrow... worlds collide. https://t.co/VpCcoSXT3t,18,68,589,818206,0,1,0.0,0.0,-0.0772,0.0,0.0,"['see', 'believ', 'warbypark', 'arby', 'tomorrow', 'world', 'collid', 'httpstcovpccosxtt']",13.0,2018.0,1,0,1,0.8782349679242287
48,48,@SuperSolidSam1 Cool! We know who we want on our team.,17,1,0,818206,0,0,0.4375,0.65,0.4389,0.0,1.0,"['supersolidsam', 'cool', 'know', 'want', 'team']",13.0,2018.0,1,0,0,-0.04762991937174646
49,49,@choicevirtualgu It is. Enjoy!,13,0,1,818206,0,0,0.5,0.5,0.5411,0.0,1.0,"['choicevirtualgu', 'enjoy']",13.0,2018.0,1,0,0,-0.11105218193568564
50,50,@brittleylorne You're welcome. Thanks for dining with us!,13,0,0,818206,0,0,0.525,0.55,0.7345,0.0,1.0,"['brittleylorn', 'yo', 'welcom', 'thank', 'din', 'us']",13.0,2018.0,1,0,0,-0.1282011799632094
51,51,remember medabots haha anyways buy arby's https://t.co/fTCWdJXpgE,22,7333,25315,818206,0,1,0.2,0.3,0.4588,0.0,0.0,"['rememb', 'medabot', 'hah', 'anyway', 'buy', 'arby', 'httpstcoftcwdjxpge']",13.0,2018.0,0,0,1,-0.0023590440255782594
52,52,@_yohellohooray See you soon.,20,0,0,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['yohellohooray', 'see', 'soon']",13.0,2018.0,1,0,0,-0.12279065905462727
53,53,@LetyDoesStuff  https://t.co/luqkN2Z0Ul,18,0,4,818206,0,1,0.0,0.0,0.0,0.0,1.0,"['letydoesstuff', 'httpstcoluqknzul']",13.0,2018.0,1,0,1,0.12050389970532753
54,54,RT @Arbys: @WarbyParker Early prototype? https://t.co/ktbzt4PSbZ,17,49,0,818206,0,1,0.1,0.3,0.0,1.0,0.0,"['rt', 'arby', 'warbypark', 'ear', 'prototyp', 'httpstcoktbztpsbz']",13.0,2018.0,1,0,1,0.056232469512851546
55,55,@WarbyParker Early prototype? https://t.co/ktbzt4PSbZ,17,49,636,818206,0,1,0.1,0.3,0.0,0.0,1.0,"['warbypark', 'ear', 'prototyp', 'httpstcoktbztpsbz']",13.0,2018.0,1,0,1,0.056232469512851546
56,56,@jeenouse_ @WingsOfJunior Mint Chocolate Shake,17,1,63,818206,0,0,0.0,0.0,-0.1779,0.0,1.0,"['jeen', 'wingsofjuny', 'mint', 'chocol', 'shak']",13.0,2018.0,1,0,0,-0.0332122373278841
57,57,Is it break time yet? https://t.co/sjYpBxGjcE,16,2867,8281,818206,0,1,0.0,0.0,0.0,0.0,0.0,"['break', 'tim', 'yet', 'httpstcosjypbxgjce']",13.0,2018.0,0,0,1,0.0630794931922623
58,58,@andrew_cottrell Yes.,15,0,1,818206,0,0,0.0,0.0,0.4019,0.0,1.0,"['andrewcottrel', 'ye']",13.0,2018.0,1,0,0,-0.10005840315917025
59,59,@WarbyParker So does WArby’s...,14,6,85,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['warbypark', 'warby']",13.0,2018.0,1,0,0,-0.1978209914634615
60,60,@AceG0tSwag  https://t.co/MobkXoPYaM,13,2,46,818206,0,1,0.0,0.0,0.0,0.0,1.0,"['acegtsw', 'httpstcomobkxopyam']",13.0,2018.0,1,0,1,1.1744261964145448
61,61,@GerardoClarkJr Thanks for dining with us!,13,0,0,818206,0,0,0.25,0.2,0.4926,0.0,1.0,"['gerardoclarkjr', 'thank', 'din', 'us']",13.0,2018.0,1,0,0,-0.13142143208108364
62,62,@Andrew_WK_ Thanks!,13,0,1,818206,0,0,0.25,0.2,0.4926,0.0,1.0,"['andrewwk', 'thank']",13.0,2018.0,1,0,0,-0.10684091563445769
63,63,@buster_roo Yum.,13,0,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['busterroo', 'yum']",13.0,2018.0,1,0,0,-0.16521254011885028
64,64,@a_s_h_l_e_y_w_ Your golf bag just went up another level.,20,1,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['ashleyw', 'golf', 'bag', 'went', 'anoth', 'level']",13.0,2018.0,1,0,0,-0.07296131997220244
65,65,@saibaruuu You’ve done well.,19,0,2,818206,0,0,0.0,0.0,0.2732,0.0,1.0,"['saibaruuu', 'youv', 'don', 'wel']",13.0,2018.0,1,0,0,-0.1429596781697311
66,66,"@WarbyParker The ""Wellington"" frame has a nice ring to it...",19,1,46,818206,0,0,0.6,1.0,0.4215,0.0,1.0,"['warbypark', 'wellington', 'fram', 'nic', 'ring']",13.0,2018.0,1,0,0,-0.17873767684806802
67,67,RT @WarbyParker: Can these also work as glasses frame names? Asking for a friend. https://t.co/eSlGti66XN,19,25,0,818206,0,0,0.0,0.0,0.4939,0.0,0.0,"['rt', 'warbypark', 'also', 'work', 'glass', 'fram', 'nam', 'ask', 'friend', 'httpstcoeslgtixn']",13.0,2018.0,1,0,1,0.006607644905236423
68,68,@Cachemoet_ It will be back soon very soon.,17,0,1,818206,0,0,0.1,0.15,0.0,0.0,1.0,"['cachemoet', 'back', 'soon', 'soon']",13.0,2018.0,1,0,0,-0.08879259731306807
69,69,@BigSteven19 Thanks Steve.,17,0,1,818206,0,0,0.2,0.2,0.4404,0.0,1.0,"['bigstev', 'thank', 'stev']",13.0,2018.0,1,0,0,-0.13653953597666804
70,70,@waterparks 👀,23,1,37,818206,0,0,0.0,0.0,0.0,0.0,1.0,['waterpark'],12.0,2018.0,1,0,0,-0.17953367816686855
71,71,@apolishedreader  https://t.co/0Q5VzmoeKv,12,0,1,818206,0,1,0.0,0.0,0.0,0.0,1.0,"['apolishedread', 'httpstcoqvzmoekv']",12.0,2018.0,1,0,1,0.16706577847821055
72,72,@kevinselle 👍👍👍,19,0,2,818206,0,0,0.0,0.0,0.0,0.0,1.0,['kevinsel'],12.0,2018.0,1,0,0,-0.13559601751386544
73,73,@danbroidy Missed you too Daniel!,17,0,2,818206,0,0,0.0,0.0,-0.3595,0.0,1.0,"['danbroidy', 'miss', 'daniel']",12.0,2018.0,1,0,0,-0.12303867501143556
74,74,RT @DelishDotCom: Arby’s Is Now Selling The Most Incredible Loaded Curly Fries https://t.co/uyxTBV3Uqb https://t.co/ApnCjGrQuN,17,30,0,818206,0,1,0.7,0.7,0.0,0.0,0.0,"['rt', 'delishdotcom', 'arby', 'sel', 'incred', 'load', 'cur', 'fri', 'httpstcouyxtbvuqb', 'httpstcoapncjgrqun']",12.0,2018.0,1,0,1,-0.061636357144292
75,75,Turns out we're good at sandwiches and baby names https://t.co/4Ge3QGcq4o,16,65,413,818206,0,1,0.7,0.6000000000000001,0.4404,0.0,0.0,"['turn', 'good', 'sandwich', 'baby', 'nam', 'httpstcogeqgcqo']",12.0,2018.0,0,0,1,0.14182110601382605
76,76,@DanMcCrab See you soon.,15,1,2,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['danmccrab', 'see', 'soon']",12.0,2018.0,1,0,0,-0.13481516575864874
77,77,@ItsHannahLiv Right on.,13,1,1,818206,0,0,0.2857142857142857,0.5357142857142857,0.0,0.0,1.0,"['itshannahl', 'right']",12.0,2018.0,1,0,0,-0.1420747226390831
78,78,@carpOholic82 Good news. It's back on our menu.,18,1,3,818206,0,0,0.35,0.30000000000000004,0.4404,0.0,1.0,"['carpohol', 'good', 'new', 'back', 'menu']",12.0,2018.0,1,0,0,-0.08705912360207417
79,79,@MynahRae1 It's similar but it's not BBQ sauce.,18,0,0,818206,0,0,0.0,0.4,0.0,0.0,1.0,"['mynahra', 'simil', 'bbq', 'sauc']",12.0,2018.0,1,0,0,-0.0951847876205476
80,80,@NickRevell317 You know where to find us.,18,0,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['nickrevel', 'know', 'find', 'us']",12.0,2018.0,1,0,0,-0.12372165217970221
81,81,RT @theJoeySparano: Have to say the Miami Cuban from @Arbys was as good as it looks in the commercial. 👏🏻👏🏻👏🏻,17,6,0,818206,0,0,0.35,0.30000000000000004,0.4404,0.0,0.0,"['rt', 'thejoeysparano', 'say', 'miam', 'cub', 'arby', 'good', 'look', 'commerc']",12.0,2018.0,1,0,0,-0.11640542308252333
82,82,@JenElizHart Only for a few more weeks!,17,0,0,818206,0,0,0.14166666666666666,0.5333333333333333,0.0,0.0,1.0,"['jenelizhart', 'week']",12.0,2018.0,1,0,0,-0.1616018287972095
83,83,@MynahRae1 It has elements of a BBQ sauce but it pairs better with our roast beef versus our smoked meats.,17,0,0,818206,0,0,0.5,0.5,0.5927,0.0,1.0,"['mynahra', 'el', 'bbq', 'sauc', 'pair', 'bet', 'roast', 'beef', 'vers', 'smok', 'meat']",12.0,2018.0,1,0,0,-0.09868550676492904
84,84,@nopc4me Thanks for dining with us!,17,0,0,818206,0,0,0.25,0.2,0.4926,0.0,1.0,"['nopcm', 'thank', 'din', 'us']",12.0,2018.0,1,0,0,-0.13425617827043093
85,85,@Lil_Darlin_323 Soon. Very soon.,17,0,0,818206,0,0,0.2,0.3,0.0,0.0,1.0,"['lildarlin', 'soon', 'soon']",12.0,2018.0,1,0,0,-0.15238877946520477
86,86,@skystutzman No immediate plans for it to return but we will let you know when it does.,17,0,0,818206,0,0,0.0,0.0,-0.1531,0.0,1.0,"['skystutzm', 'immedy', 'plan', 'return', 'let', 'know']",12.0,2018.0,1,0,0,-0.07692485104608593
87,87,@patchbay Did you conquer the mountain?,17,1,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['patchbay', 'conqu', 'mountain']",12.0,2018.0,1,0,0,-0.06398235001977684
88,88,@coleboat @FFTrojanTrack Thanks for dining with us. Good luck this season!,17,1,5,818206,0,0,0.5375,0.4,0.8439,0.0,1.0,"['colebo', 'fftrojantrack', 'thank', 'din', 'us', 'good', 'luck', 'season']",12.0,2018.0,1,0,0,-0.11440364728866059
89,89,@tmlduda4 You can find us here: https://t.co/AgQf4BED5a,17,0,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['tmlduda', 'find', 'us', 'httpstcoagqfbeda']",12.0,2018.0,1,0,1,0.1263636278268457
90,90,@tyrider94 Road trip?,17,1,22,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['tyrid', 'road', 'trip']",12.0,2018.0,1,0,0,-0.116991556088485
91,91,@RockPaperJonny It is true. We are switching to Coca-Cola beverages at our restaurants.,16,0,2,818206,0,0,0.35,0.65,0.4215,0.0,1.0,"['rockpaperjonny', 'tru', 'switch', 'cocacol', 'bev', 'resta']",12.0,2018.0,1,0,0,-0.11062754104160086
92,92,@Chris_in_Ga Happy to hear that. Just ask for extra tzatziki sauce on your next visit!,16,0,0,818206,0,0,0.26666666666666666,0.3666666666666667,0.6114,0.0,1.0,"['chrisinga', 'happy', 'hear', 'ask', 'extr', 'tzatzik', 'sauc', 'next', 'visit']",12.0,2018.0,1,0,0,-0.12740063353738368
93,93,@HevanCathey And we are always here for you.,16,1,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['hevancathey', 'alway']",12.0,2018.0,1,0,0,-0.1065513641637485
94,94,@a_s_h_l_e_y_w_ Send us a DM &amp; we will see what we can do.,15,0,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['ashleyw', 'send', 'us', 'dm', 'amp', 'see']",12.0,2018.0,1,0,0,-0.103207205628228
95,95,@AllieGoertz Come on. That's clearly Eliza.,15,0,2,818206,0,0,0.10000000000000002,0.3833333333333333,0.4019,0.0,1.0,"['alliegoertz', 'com', 'that', 'clear', 'eliz']",12.0,2018.0,1,0,0,-0.0807884391071432
96,96,Lofty's got your back https://t.co/Ui6AiDkTkg,16,492,3380,818206,0,1,0.0,0.0,0.0,0.0,0.0,"['lofty', 'got', 'back', 'httpstcouiaidktkg']",12.0,2018.0,0,0,1,0.6750842767932366
97,97,@Seinfeldism1 High-five!,13,0,2,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['seinfeld', 'highf']",12.0,2018.0,1,0,0,-0.15856753600974482
98,98,@RareLtd Our plunder- err pleasure,23,2,87,818206,0,0,0.0,0.0,0.5719,0.0,1.0,"['rareltd', 'plund', 'er', 'pleas']",12.0,2018.0,1,0,0,-0.154967206985661
99,99,@kayluhhile We're always here for you.,20,0,0,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['kayluhhil', 'alway']",12.0,2018.0,1,0,0,-0.12275792301190092
100,100,@lizhixson We like her style. Can't wait to see what her school photos look like.,16,1,0,818206,0,0,0.0,0.0,0.6124,0.0,1.0,"['lizhixson', 'lik', 'styl', 'cant', 'wait', 'see', 'school', 'photo', 'look', 'lik']",12.0,2018.0,1,0,0,-0.15326627701128864
101,101,Just in case you run out of bananas https://t.co/6ZO4Cel9xQ,16,820,5154,818206,0,1,0.0,0.0,0.0,0.0,0.0,"['cas', 'run', 'banana', 'httpstcozocelxq']",12.0,2018.0,0,0,1,0.01788580697218095
102,102,@ayyyScotty @FortniteGame Listen: we'll wrap anything in bacon.,15,0,2,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['ayyyscotty', 'fortnitegam', 'list', 'wel', 'wrap', 'anyth', 'bacon']",12.0,2018.0,1,0,0,-0.0843425703578119
103,103,@Bretriox Jackpot!,14,0,8,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['bretriox', 'jackpot']",12.0,2018.0,1,0,0,-0.13653817052812076
104,104,@eloisey98 So...see you soon?,14,0,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['eloisey', 'sos', 'soon']",12.0,2018.0,1,0,0,-0.13634249098446397
105,105,@MattchuSenpai You're always welcome.,20,0,1,818206,0,0,0.8,0.9,0.4588,0.0,1.0,"['mattchusenpa', 'yo', 'alway', 'welcom']",12.0,2018.0,1,0,0,-0.10089424908138606
106,106,@Nwaitaminute Meat Mountain,20,7,48,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['nwaitaminut', 'meat', 'mountain']",12.0,2018.0,1,0,0,-0.11035839672134495
107,107,@AlexiatheRook You deserve it!,20,0,2,818206,0,0,0.0,0.0,0.0,0.0,1.0,"['alexiatherook', 'deserv']",12.0,2018.0,1,0,0,-0.09872399511745672
108,108,@wada_woo Soon. Very soon.,20,1,1,818206,0,0,0.2,0.3,0.0,0.0,1.0,"['wadawoo', 'soon', 'soon']",12.0,2018.0,1,0,0,-0.1117757978850904
109,109,RT @EpicVoiceGuy: Most underrated Instagram profile goes to @arbys. Pop culture art made from their own packaging &amp; menu items. #brilliant…,20,62,0,818206,0,0,0.55,0.75,0.0,0.0,0.0,"['rt', 'epicvoiceguy', 'under', 'instagram', 'profil', 'goe', 'arby', 'pop', 'cult', 'art', 'mad', 'pack', 'amp', 'menu', 'item', 'bril']",12.0,2018.0,1,1,0,-0.10523248439099114
110,110,@rachel_216 We're here for you.,20,0,0,818206,0,0,0.0,0.0,0.0,0.0,1.0,['rachel'],12.0,2018.0,1,0,0,-0.12983906666585757
111,111,@wodanick Glad you liked it!,20,0,0,818206,0,0,0.625,0.9,0.7263,0.0,1.0,"['wodanick', 'glad', 'lik']",12.0,2018.0,1,0,0,-0.11806443757022353
112,112,@DannArel 👍👍👍,20,0,1,818206,0,0,0.0,0.0,0.0,0.0,1.0,['dannarel'],12.0,2018.0,1,0,0,-0.14787814070519403
113,113,@RFZ0514 😍,20,1,8,818206,0,0,0.0,0.0,0.0,0.0,1.0,['rfz'],12.0,2018.0,1,0,0,-0.21929766176332338
114,114,@tre_mayn You can order it. Most of our locations should be able to make it for you.,16,0,1,818206,0,0,0.5,0.5625,0.0,0.0,1.0,"['tremayn', 'ord', 'loc', 'abl', 'mak']",12.0,2018.0,1,0,0,-0.12705406716729284
115,115,That's big. That's really big. https://t.co/XnLvCvOoVA,16,266,2365,818206,0,1,0.0,0.1,0.0,0.0,0.0,"['that', 'big', 'that', 'real', 'big', 'httpstcoxnlvcvoova']",12.0,2018.0,0,0,1,0.3861784300808569
116,116,@HibiscusQueenNA That Red Mystic Code is anything but Plain. Nice work!,15,0,22,818206,0,0,0.17857142857142858,0.4523809523809524,0.6114,0.0,1.0,"['hibiscusqueenn', 'red', 'myst', 'cod', 'anyth', 'plain', 'nic', 'work']",12.0,2018.0,1,0,0,-0.099164910684861
117,117,@Ergoxyy0 New York Reuben. https://t.co/TGJ7qWiMXn,15,0,2,818206,0,0,0.13636363636363635,0.4545454545454545,0.0,0.0,1.0,"['ergoxyy', 'new', 'york', 'reub', 'httpstcotgjqwimxn']",12.0,2018.0,1,0,1,0.1391862474880659
118,118,@CaptainButter22 Thanks!,12,0,1,818206,0,0,0.25,0.2,0.4926,0.0,1.0,"['captainbut', 'thank']",12.0,2018.0,1,0,0,0.015211713010816308
