,Unnamed: 0,text,created,re,fav,followC,sn,pic,polarity,subjectivity,analyzer,atCompany,inReply,textClean,week,year,ats,pounds,links,sent
0,0,2,15,1859,3352,1617435,0,0,0.0,0.0,0.0,0.0,0.0,[],15.0,2018.0,0,0,0,-0.21929766176332338
1,1,@JuJu_Namaste we're honored,22,0,1,1617435,0,0,0.0,0.0,0.5859,0.0,1.0,"['jujunamast', 'hon']",14.0,2018.0,1,0,0,0.4490619357731571
2,2,they searched for the booty until they found our buns. #FakePirateFacts,21,142,675,1617435,0,0,0.0,0.0,0.0,0.0,0.0,"['search', 'booty', 'found', 'bun', 'fakepiratefact']",14.0,2018.0,0,1,0,-0.12233609636850085
3,3,@RedEduban we’ll be sure to alert the staff,21,5,22,1617435,0,0,0.5,0.8888888888888888,0.5423,0.0,1.0,"['rededub', 'wel', 'sur', 'alert', 'staff']",14.0,2018.0,1,0,0,-0.0939309849797206
4,4,@ultems we don’t play favorites. we leave that game to parents.,21,117,694,1617435,0,0,-0.4,0.4,0.6124,0.0,1.0,"['ultem', 'dont', 'play', 'favorit', 'leav', 'gam', 'par']",14.0,2018.0,1,0,0,-0.08057561510141478
5,5,@believegreta @becbecbobec @NayaRivera GUILTY AS CHARGED,17,5,22,1617435,0,0,-0.5,1.0,-0.7241,0.0,1.0,"['believegret', 'becbecbobec', 'nayariver', 'guil', 'charg']",14.0,2018.0,1,0,0,-0.113092112363987
6,6,@BubsEyes there’s always tomorrow,15,1,3,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['bubsey', 'ther', 'alway', 'tomorrow']",14.0,2018.0,1,0,0,0.4222807872797788
7,7,@guccibyv @BTS_twt just sharing our love,20,15,58,1617435,0,0,0.5,0.6,0.7906,0.0,1.0,"['guccibyv', 'btstwt', 'shar', 'lov']",14.0,2018.0,1,0,0,-0.12324338267812796
8,8,wonder why burgers taste sorta like euphoria 🤩🤩🤩,18,19816,39362,1617435,0,0,0.0,0.0,0.7374,0.0,0.0,"['wond', 'burg', 'tast', 'sort', 'lik', 'euphor']",14.0,2018.0,0,0,0,-0.16755534199333044
9,9,@PrimeStonesy Burger KingBurger KingBurger KingBurger KingBurger Kingobvi,17,1,22,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['primestonesy', 'burg', 'kingburg', 'kingburg', 'kingburg', 'kingburg', 'kingobv']",14.0,2018.0,1,0,0,-0.08351456151010651
10,10,@Cryptic_Zombie welcome to a whole new world,13,0,2,1617435,0,0,0.3787878787878787,0.5848484848484848,0.4588,0.0,1.0,"['crypticzomby', 'welcom', 'whol', 'new', 'world']",14.0,2018.0,1,0,0,-0.11272448030153892
11,11,@NayaRivera highlight of the day: Naya tweeting at us 😍,22,26,189,1617435,0,0,0.0,0.0,0.34,0.0,1.0,"['nayariver', 'highlight', 'day', 'nay', 'tweet', 'us']",14.0,2018.0,1,0,0,-0.13167932800247853
12,12,@brantdaugherty just wait till you hear our toast at the wedding 😏,22,0,10,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['brantdaugherty', 'wait', 'til', 'hear', 'toast', 'wed']",14.0,2018.0,1,0,0,-0.12450514611914953
13,13,@kimhidalgo @brantdaugherty he’s a beautiful man but he’s your beautiful man Kim. no beef just #blessings - wish… https://t.co/G0dFqsrZKj,15,4,47,1617435,0,0,0.85,1.0,0.7184,0.0,1.0,"['kimhidalgo', 'brantdaugherty', 'hes', 'beauty', 'man', 'hes', 'beauty', 'man', 'kim', 'beef', 'bless', 'wish', 'httpstcogdfqsrzkj']",14.0,2018.0,1,1,1,0.025497596149770846
14,14,@Diyus2 ✅ can’t wait to see the photo evidence,2,0,30,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['diy', 'cant', 'wait', 'see', 'photo', 'evid']",14.0,2018.0,1,0,0,-0.09005657984898349
15,15,@brantdaugherty @druidDUDE if pie could love we’re sure it would love you back Brant,2,5,63,1617435,0,0,0.375,0.5222222222222223,0.8934,0.0,1.0,"['brantdaugherty', 'druiddud', 'pie', 'could', 'lov', 'sur', 'would', 'lov', 'back', 'brant']",14.0,2018.0,1,0,0,-0.13839802454417816
16,16,@druidDUDE are we sorry we did it? no.are we sorry to have hurt you? yes.ps let us know if you wanna be the spok… https://t.co/36UFGfS8n6,2,11,196,1617435,0,0,-0.5,1.0,-0.594,0.0,1.0,"['druiddud', 'sorry', 'noar', 'sorry', 'hurt', 'yesp', 'let', 'us', 'know', 'wan', 'na', 'spok', 'httpstcoufgfsn']",14.0,2018.0,1,0,1,0.2770692797334462
17,17,@boxedlox THAT’S your worst quality…?,18,0,1,1617435,0,0,-1.0,1.0,-0.6249,0.0,1.0,"['boxedlox', 'that', 'worst', 'qual']",14.0,2018.0,1,0,0,-0.11879434234749456
18,18,@publius420 @callakessler there’s nothing that nuggets can’t fix,16,0,3,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['publi', 'callakessl', 'ther', 'noth', 'nugget', 'cant', 'fix']",14.0,2018.0,1,0,0,-0.09675898864583643
19,19,@MullenLoweGroup @AParker63 @JaysonARipp @mullenloweus but aren't buns bread?,15,1,4,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['mullenlowegroup', 'apark', 'jaysonarip', 'mullenlowe', 'ar', 'bun', 'bread']",14.0,2018.0,1,0,0,-0.13904013906088744
20,20,@jasonnash @trishapaytas @DavidDobrik @NickAntonyan a drive thru double dip deserves proper recognition #OneMoreRound,15,4,138,1617435,0,0,0.0,0.05,0.0,0.0,1.0,"['jasonnash', 'trishapayta', 'daviddobrik', 'nickantony', 'driv', 'thru', 'doubl', 'dip', 'deserv', 'prop', 'recognit', 'onemoreround']",14.0,2018.0,1,1,0,-0.15909952572487077
21,21,@MullenLoweGroup @AParker63 @JaysonARipp @mullenloweus care to weigh in?,15,1,1,1617435,0,0,0.0,0.0,0.4939,0.0,1.0,"['mullenlowegroup', 'apark', 'jaysonarip', 'mullenlowe', 'car', 'weigh']",14.0,2018.0,1,0,0,-0.1621586688538989
22,22,@ZeiglerZach gotcha,15,5,24,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['zeiglerzach', 'gotch']",14.0,2018.0,1,0,0,-0.1636659149959982
23,23,@adweak writing samples please.,14,0,4,1617435,0,0,0.0,0.0,0.3182,0.0,1.0,"['adweak', 'writ', 'sampl', 'pleas']",14.0,2018.0,1,0,0,-0.06968801860423711
24,24,@doomdoomzz tuesday,14,0,3,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['doomdoomzz', 'tuesday']",14.0,2018.0,1,0,0,-0.1644518214358796
25,25,@Odditiezzz @trishapaytas @DavidDobrik @jasonnash @NickAntonyan thanks for the intro. sup @NickAntonyan?,22,1,113,1617435,0,0,0.2,0.2,0.4404,0.0,1.0,"['odditiezzz', 'trishapayta', 'daviddobrik', 'jasonnash', 'nickantony', 'thank', 'intro', 'sup', 'nickantony']",14.0,2018.0,1,0,0,-0.18315184132744838
26,26,@trishapaytas @DavidDobrik @jasonnash @NickAntonyan the guy in back declaring his longtime love for BK (0:04) is our new spirit animal,18,19,756,1617435,0,0,0.21212121212121213,0.3515151515151515,0.7096,0.0,1.0,"['trishapayta', 'daviddobrik', 'jasonnash', 'nickantony', 'guy', 'back', 'decl', 'longtim', 'lov', 'bk', 'new', 'spirit', 'anim']",14.0,2018.0,1,0,0,-0.20944737219803572
27,27,@DCeu_Fan @nieblatoxica @ixconner this might help: https://t.co/wWbuB74cek,18,0,2,1617435,0,0,0.0,0.0,0.4019,0.0,1.0,"['dceuf', 'nieblatoxic', 'ixcon', 'might', 'help', 'httpstcowwbubcek']",14.0,2018.0,1,0,1,0.10982760093619744
28,28,jk lol https://t.co/8GuNt3DD8h,19,214,801,1617435,0,1,0.8,0.7,0.5719,0.0,0.0,"['jk', 'lol', 'httpstcoguntddh']",13.0,2018.0,0,0,1,3.161007573002342
29,29,@AuntieAnnes @marimar_toledo not opposed,18,2,8,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['auntiean', 'marimartoledo', 'oppos']",13.0,2018.0,1,0,0,-0.0719756471714004
30,30,@_MidnightPurple ... chocolate,19,7,447,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['midnightpurpl', 'chocol']",13.0,2018.0,1,0,0,-0.04302709108064312
31,31,@ozzylawd bc that’s a helicopter,19,148,2226,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['ozzylawd', 'bc', 'that', 'helicopt']",13.0,2018.0,1,0,0,-0.08649202734865541
32,32,"@Crooked_Crafter don't jokes begin with ""knock knock""?",19,58,907,1617435,0,0,0.0,0.0,-0.1877,0.0,1.0,"['crookedcraft', 'dont', 'jok', 'begin', 'knock', 'knock']",13.0,2018.0,1,0,0,-0.0820921677838794
33,33,@ModReds @MarkTapper @mills0686 @NicollJoshua RIP,19,1,11,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['modr', 'marktap', 'mil', 'nicolljoshu', 'rip']",13.0,2018.0,1,0,0,-0.10774887670056432
34,34,@lilcabmoney212 love that guy,18,18,618,1617435,0,0,0.5,0.6,0.6369,0.0,1.0,"['lilcabmoney', 'lov', 'guy']",13.0,2018.0,1,0,0,-0.14890944968638342
35,35,@ChrisPatrick64 yeah,18,9,265,1617435,0,0,0.0,0.0,0.29600000000000004,0.0,1.0,"['chrispatrick', 'yeah']",13.0,2018.0,1,0,0,-0.05325476764548226
36,36,@JColesby we’re riding a sugar high,18,1,3,1617435,0,0,0.16,0.5399999999999999,0.0,0.0,1.0,"['jcolesby', 'rid', 'sug', 'high']",13.0,2018.0,1,0,0,-0.11497485692211112
37,37,@NirvanaMonk116 all chocolate melts...,18,1,33,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['nirvanamonk', 'chocol', 'melt']",13.0,2018.0,1,0,0,-0.08044570199340999
38,38,@PepeTheSlayer all you need to do to have a beach body is have a body and go to the beach.,18,1017,3120,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['pepetheslay', 'nee', 'beach', 'body', 'body', 'go', 'beach']",13.0,2018.0,1,0,0,-0.08941762724287516
39,39,@NadaSpecial_ thanks for letting us know,18,9,383,1617435,0,0,0.2,0.2,0.4404,0.0,1.0,"['nadaspec', 'thank', 'let', 'us', 'know']",13.0,2018.0,1,0,0,-0.11581732399721137
40,40,the NEW chocolate Whopper. coming soon to your local Burger King. maybe. https://t.co/9N1snyYhRX,18,2484,5985,1617435,0,1,0.06818181818181818,0.2272727272727273,0.0,0.0,0.0,"['new', 'chocol', 'whop', 'com', 'soon', 'loc', 'burg', 'king', 'mayb', 'httpstconsnyyhrx']",13.0,2018.0,0,0,1,0.07059790777914765
41,41,@ynngtrece anytime fam,18,3,2,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['ynngtrec', 'anytim', 'fam']",13.0,2018.0,1,0,0,-0.10864780698270698
42,42,@Bflores777 @Gracemaylie2 @DUDEwipes wth,18,57,385,1617435,0,0,0.0,0.0,-0.5267,0.0,1.0,"['bflores', 'gracemay', 'dudewip', 'wth']",13.0,2018.0,1,0,0,-0.127903699256169
43,43,@bowentibbetts @PardonMyTake @BarstoolBigCat @PFTCommenter @hen_ease well it’s definitely not a krabby patty,17,1,3,1617435,0,0,0.0,0.5,0.5859,0.0,1.0,"['bowentibbet', 'pardonmytak', 'barstoolbigc', 'pftcommenter', 'heneas', 'wel', 'definit', 'krabby', 'patty']",13.0,2018.0,1,0,0,-0.11312518796615445
44,44,@atoj247 @stoolpresidente @barstoolsports why don't you sleep on it decide in the morning,17,1,1,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['atod', 'stoolpresid', 'barstoolsport', 'dont', 'sleep', 'decid', 'morn']",13.0,2018.0,1,0,0,-0.0249522476884678
45,45,@atoj247 @stoolpresidente @barstoolsports you don’t sound 100% sure about that,17,1,1,1617435,0,0,0.45,0.6444444444444444,0.3182,0.0,1.0,"['atod', 'stoolpresid', 'barstoolsport', 'dont', 'sound', 'sur']",13.0,2018.0,1,0,0,-0.07059366435161307
46,46,@pdt7796 that sounds like the name of a town,11,1,47,1617435,0,0,0.0,0.0,0.3612,0.0,1.0,"['pdt', 'sound', 'lik', 'nam', 'town']",13.0,2018.0,1,0,0,-0.12945100949890137
47,47,@ohmichele24 so do people though,0,9,208,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['ohmichel', 'peopl', 'though']",13.0,2018.0,1,0,0,-0.08971341053330945
48,48,"@AlecBelmore @nfbrennan what are ""facts"" anyway",0,3,2,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['alecbelm', 'nfbrennan', 'fact', 'anyway']",13.0,2018.0,1,0,0,-0.11554997021906577
49,49,@nfbrennan @AlecBelmore both of you and neither of you,0,4,66,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['nfbrennan', 'alecbelm', 'neith']",13.0,2018.0,1,0,0,-0.14088834354561272
50,50,@cassiebamf @audreytrujillo_ ooooo,23,3,3,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['cassiebamf', 'audreytrujillo', 'ooooo']",13.0,2018.0,1,0,0,-0.10254695809679076
51,51,@nuclearRevan @oxiwun so roast beef is a burger?,20,3,4,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['nuclearrev', 'oxiwun', 'roast', 'beef', 'burg']",13.0,2018.0,1,0,0,-0.08484234516935284
52,52,@dromezzzz possibly. but we've heard convincing arguments for #TeamSandwich today as well... confusing af,20,2,2,1617435,0,0,0.06666666666666668,0.7999999999999999,-0.3291,0.0,1.0,"['dromezzzz', 'poss', 'wev', 'heard', 'convint', 'argu', 'teamsandwich', 'today', 'wel', 'confus', 'af']",13.0,2018.0,1,1,0,-0.11614645785346078
53,53,@dromezzzz what makes your opinion most valid?,19,2,1,1617435,0,0,0.5,0.5,0.0,0.0,1.0,"['dromezzzz', 'mak', 'opin', 'valid']",13.0,2018.0,1,0,0,-0.07987906575562603
54,54,@_michigan_girl_ @KYLightning but aren't buns bread?,19,2,2,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['michigangirl', 'kylightn', 'ar', 'bun', 'bread']",13.0,2018.0,1,0,0,-0.14825750618653466
55,55,@KYLightning @_michigan_girl_ same,19,2,2,1617435,0,0,0.0,0.125,0.0,0.0,1.0,"['kylightn', 'michigangirl']",13.0,2018.0,1,0,0,-0.13499649364895633
56,56,@KYLightning @_michigan_girl_ sometimes,19,2,2,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['kylightn', 'michigangirl', 'sometim']",13.0,2018.0,1,0,0,-0.14288561102618774
57,57,@_michigan_girl_ @KYLightning confidence nice.,19,2,2,1617435,0,0,0.6,1.0,0.7269,0.0,1.0,"['michigangirl', 'kylightn', 'confid', 'nic']",13.0,2018.0,1,0,0,-0.10679750428595394
58,58,@foururockey you can buy one,19,6,125,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['foururockey', 'buy', 'on']",13.0,2018.0,1,0,0,-0.08817980245367188
59,59,@Edlose1 gladly,18,2,2,1617435,0,0,0.5,1.0,0.34,0.0,1.0,"['edlos', 'glad']",13.0,2018.0,1,0,0,0.2674321492469625
60,60,@bam_itschelsey for sure,18,2,1,1617435,0,0,0.5,0.8888888888888888,0.3182,0.0,1.0,"['bamitschelsey', 'sur']",13.0,2018.0,1,0,0,-0.12768275896179762
61,61,@MTFIII would you bet your life on it?,18,2,2,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['mtfiii', 'would', 'bet', 'lif']",13.0,2018.0,1,0,0,-0.11040381515636508
62,62,@DUDEwipes that's the circle of life.,18,8,217,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['dudewip', 'that', 'circ', 'lif']",13.0,2018.0,1,0,0,-0.11543962739557781
63,63,@11ShawnRyan11 @CheshyrP wet blanket.,18,4,20,1617435,0,0,-0.1,0.4,0.0,0.0,1.0,"['shawnry', 'cheshyrp', 'wet', 'blanket']",13.0,2018.0,1,0,0,-0.10989379717399572
64,64,@CrescentMoon50 wasn’t one of the options but we’ll take it,18,5,175,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['crescentmoon', 'wasnt', 'on', 'opt', 'wel', 'tak']",13.0,2018.0,1,0,0,-0.07170323094286132
65,65,@ShawnSTOM777 we have sandwiches on the menu tho so..,18,2,1,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['shawnstom', 'sandwich', 'menu', 'tho']",13.0,2018.0,1,0,0,-0.07455855007991573
66,66,@chaoswolf1982 were you on the debate team or something,17,2,3,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['chaoswolf', 'deb', 'team', 'someth']",13.0,2018.0,1,0,0,-0.09620911863844861
67,67,@DSzymborski @TuftsB IF YOU SAY SO,17,3,39,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['dszymborski', 'tuftsb', 'say']",13.0,2018.0,1,0,0,-0.1458215545440456
68,68,@Professorbroman even life is a sandwich between birth and death,17,2,17,1617435,0,0,0.0,0.0,-0.5994,0.0,1.0,"['professorbrom', 'ev', 'lif', 'sandwich', 'bir', 'dea']",13.0,2018.0,1,0,0,-0.13645869571012895
69,69,We know the new Sourdough KING is delicious. But is it a burger or a sandwich? #TeamBurger #TeamSandwich,15,34,149,1617435,0,0,0.5681818181818181,0.7272727272727273,0.5719,0.0,0.0,"['know', 'new', 'sourdough', 'king', 'delicy', 'burg', 'sandwich', 'teamburg', 'teamsandwich']",13.0,2018.0,0,1,0,-0.09407143614877544
70,70,@Silas_0_ respect the logic,15,2,1,1617435,0,0,0.0,0.0,0.4767,0.0,1.0,"['sila', 'respect', 'log']",13.0,2018.0,1,0,0,-0.12553086500639715
71,71,@FelgerNaked why,15,6,49,1617435,0,0,0.0,0.0,0.0,0.0,1.0,['felgernak'],13.0,2018.0,1,0,0,-0.22712489747394987
72,72,@LevelUpLockhart 😎,15,4,130,1617435,0,0,0.0,0.0,0.0,0.0,1.0,['leveluplockhart'],13.0,2018.0,1,0,0,0.3623170557176047
73,73,@DreScruggs could be,15,2,59,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['drescrug', 'could']",13.0,2018.0,1,0,0,-0.0016383568967850912
74,74,@LevelUpLockhart what’s your point,15,14,348,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['leveluplockhart', 'what', 'point']",13.0,2018.0,1,0,0,-0.09011133571114671
75,75,@TheSMUSpaz you sound very sure about that,15,2,1,1617435,0,0,0.525,0.7,0.3804,0.0,1.0,"['thesmuspaz', 'sound', 'sur']",13.0,2018.0,1,0,0,-0.13180915012223282
76,76,@MeghanPsd anytime between operational business hours,15,5,111,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['meghanpsd', 'anytim', 'op', 'busy', 'hour']",13.0,2018.0,1,0,0,-0.10408363241437374
77,77,@KUSisLoose yeah you better,14,2,41,1617435,0,0,0.5,0.5,0.6249,0.0,1.0,"['kusisloos', 'yeah', 'bet']",13.0,2018.0,1,0,0,-0.0879232848715947
78,78,@StaggersonJagz you don’t make the rules,14,2,1,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['staggersonjagz', 'dont', 'mak', 'rul']",13.0,2018.0,1,0,0,-0.13339007629891753
79,79,@colts72 kk,14,3,46,1617435,0,0,0.0,0.0,0.3612,0.0,1.0,"['colt', 'kk']",13.0,2018.0,1,0,0,-0.11503673722747837
80,80,@MeghanPsd let's be BEST friends,14,3,48,1617435,0,0,1.0,0.3,0.8415,0.0,1.0,"['meghanpsd', 'let', 'best', 'friend']",13.0,2018.0,1,0,0,-0.10935897688115187
81,81,@murderoflife today might be the day to break,14,3,3,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['murderofl', 'today', 'might', 'day', 'break']",13.0,2018.0,1,0,0,-0.08597405439611008
82,82,@MeghanPsd all fax no printer,14,9,104,1617435,0,0,0.0,0.0,-0.29600000000000004,0.0,1.0,"['meghanpsd', 'fax', 'print']",13.0,2018.0,1,0,0,-0.09868107552425359
83,83,@JDickmon you’re not wrong but are you right?,14,3,46,1617435,0,0,0.26785714285714285,0.7178571428571429,0.1967,0.0,1.0,"['jdickmon', 'yo', 'wrong', 'right']",13.0,2018.0,1,0,0,-0.20445884667306063
84,84,@MeghanPsd this sounds like a personal opinion,14,2,136,1617435,0,0,0.0,0.3,0.3612,0.0,1.0,"['meghanpsd', 'sound', 'lik', 'person', 'opin']",13.0,2018.0,1,0,0,-0.10602022670977221
85,85,@siankayoung #sorrynotsorry,13,2,2,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['siankayoung', 'sorrynotsorry']",13.0,2018.0,1,1,0,-0.11295662949400775
86,86,@NightSyndicate then you’re in for a treat,13,2,2,1617435,0,0,0.0,0.0,0.4019,0.0,1.0,"['nightsynd', 'yo', 'tre']",13.0,2018.0,1,0,0,-0.21403768330265055
87,87,Is the new Sourdough King a burger or a sandwich? We asked our guests what they thought and things got heated. Whi… https://t.co/cdZURR5f7e,13,75,304,1617435,0,0,0.13636363636363635,0.4545454545454545,0.0,0.0,0.0,"['new', 'sourdough', 'king', 'burg', 'sandwich', 'ask', 'guest', 'thought', 'thing', 'got', 'heat', 'whi', 'httpstcocdzurrfe']",13.0,2018.0,0,0,1,-0.08332129831193148
88,88,@ZexoM8 we’ll trade you one follow for one secret,12,1,2,1617435,0,0,-0.4,0.7,0.0,0.0,1.0,"['zexom', 'wel', 'trad', 'on', 'follow', 'on', 'secret']",13.0,2018.0,1,0,0,-0.13552015116889193
89,89,@aerys92 @Z0IDD @MaokiConcepts @DareTrippin and your pants,22,2,2,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['aery', 'zid', 'maokiconceiv', 'daretrippin', 'pant']",13.0,2018.0,1,0,0,-0.07192140294538168
90,90,@heliophus @DareTrippin you first,22,2,1,1617435,0,0,0.25,0.3333333333333333,0.0,0.0,1.0,"['helioph', 'daretrippin', 'first']",13.0,2018.0,1,0,0,-0.0747493790045278
91,91,@Teqhzi @Z0IDD @MaokiConcepts @DareTrippin #MyDarkestSecretIs ...,21,2,1,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['teqhz', 'zid', 'maokiconceiv', 'daretrippin', 'mydarkestsecret']",13.0,2018.0,1,1,0,-0.08169343436619525
92,92,@aerys92 @Z0IDD @MaokiConcepts @DareTrippin #MyDarkestSecretIs ...,21,2,1,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['aery', 'zid', 'maokiconceiv', 'daretrippin', 'mydarkestsecret']",13.0,2018.0,1,1,0,-0.07711729736798217
93,93,@heliophus @DareTrippin #MyDarkestSecretIs ...,21,2,1,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['helioph', 'daretrippin', 'mydarkestsecret']",13.0,2018.0,1,1,0,-0.10026622463192192
94,94,@Xanercy @oKzroh @bIungus @Z0IDD @MaokiConcepts @DareTrippin #MyDarkestSecretIs ...,21,2,2,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['xanercy', 'okzroh', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'mydarkestsecret']",13.0,2018.0,1,1,0,-0.08393292797664748
95,95,@zgjk @bIungus @Z0IDD @MaokiConcepts @DareTrippin #MyDarkestSecretIs ...,21,2,3,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['zgjk', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'mydarkestsecret']",13.0,2018.0,1,1,0,-0.05790632645510842
96,96,@FrontSodaIsDope @vScornx @Kasperinos @GoHuddles @DareTrippin #MyDarkestSecretIs ...,21,2,1,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['frontsodaisdop', 'vscornx', 'kasperino', 'gohuddl', 'daretrippin', 'mydarkestsecret']",13.0,2018.0,1,1,0,-0.09145899984629013
97,97,@shotsifylol @xkifs @bIungus @Z0IDD @MaokiConcepts @DareTrippin 😏,21,2,5,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['shotsifylol', 'xkif', 'biung', 'zid', 'maokiconceiv', 'daretrippin']",13.0,2018.0,1,0,0,0.4324983687470872
98,98,@akaGiant @DareTrippin our sincerest condolences,21,2,1,1617435,0,0,0.0,0.0,0.4588,0.0,1.0,"['akagy', 'daretrippin', 'sincerest', 'condol']",13.0,2018.0,1,0,0,-0.0666531709509716
99,99,@xkifs @bIungus @Z0IDD @MaokiConcepts @DareTrippin savage,21,3,3,1617435,0,0,0.0,0.0,-0.4588,0.0,1.0,"['xkif', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'sav']",13.0,2018.0,1,0,0,-0.06291199166512386
100,100,@TYROHx @RealityHJ @bIungus @Z0IDD @MaokiConcepts @DareTrippin not quite,21,2,3,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['tyrohx', 'realityhs', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'quit']",13.0,2018.0,1,0,0,-0.06086390572538902
101,101,@TYROHx @RealityHJ @bIungus @Z0IDD @MaokiConcepts @DareTrippin despicable,21,2,3,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['tyrohx', 'realityhs', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'desp']",13.0,2018.0,1,0,0,-0.06123328620366068
102,102,@xkifs @bIungus @Z0IDD @MaokiConcepts @DareTrippin our kingdom our rules,20,2,2,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['xkif', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'kingdom', 'rul']",13.0,2018.0,1,0,0,-0.05740601350983393
103,103,@xkifs @bIungus @Z0IDD @MaokiConcepts @DareTrippin now call your parents and tell them,20,2,1,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['xkif', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'cal', 'par', 'tel']",13.0,2018.0,1,0,0,-0.08917241702616849
104,104,@Ramsyys @vLunarr @bIungus @Z0IDD @MaokiConcepts @DareTrippin impatient much?,20,2,2,1617435,0,0,0.0,0.55,-0.29600000000000004,0.0,1.0,"['ramsyy', 'vlunar', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'impaty', 'much']",13.0,2018.0,1,0,0,0.16212620457250806
105,105,@TYROHx @RealityHJ @bIungus @Z0IDD @MaokiConcepts @DareTrippin please be kidding,20,3,3,1617435,0,0,0.0,0.0,0.4019,0.0,1.0,"['tyrohx', 'realityhs', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'pleas', 'kid']",13.0,2018.0,1,0,0,-0.06726094088657633
106,106,@Ramsyys @vLunarr @bIungus @Z0IDD @MaokiConcepts @DareTrippin low blow (get it?),20,2,3,1617435,0,0,0.0,0.3,-0.2732,0.0,1.0,"['ramsyy', 'vlunar', 'biung', 'zid', 'maokiconceiv', 'daretrippin', 'low', 'blow', 'get']",13.0,2018.0,1,0,0,7.142677659628894
107,107,@ColorlessMW @DareTrippin that sounds like a promise,20,4,7,1617435,0,0,0.0,0.0,0.5859,0.0,1.0,"['colorlessmw', 'daretrippin', 'sound', 'lik', 'prom']",13.0,2018.0,1,0,0,-0.07473405652523979
108,108,@vScornx @Kasperinos @GoHuddles @DareTrippin definitely won’t tell all of our friends this story no worries,20,2,1,1617435,0,0,0.0,0.5,0.2023,0.0,1.0,"['vscornx', 'kasperino', 'gohuddl', 'daretrippin', 'definit', 'wont', 'tel', 'friend', 'story', 'worry']",13.0,2018.0,1,0,0,-0.11338538882580423
109,109,@Pxnname 9. Burger King,20,3,10,1617435,0,0,0.0,0.0,0.0,0.0,1.0,"['pxnname', 'burg', 'king']",13.0,2018.0,1,0,0,0.3118667699223476
110,110,@vScornx @Kasperinos @GoHuddles @DareTrippin let's hear a secret,19,1,0,1617435,0,0,-0.4,0.7,0.0,0.0,1.0,"['vscornx', 'kasperino', 'gohuddl', 'daretrippin', 'let', 'hear', 'secret']",13.0,2018.0,1,0,0,-0.09868679398752625
